Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,Winestyle
Reserva Carmenère 2017,Chile,Colchagua Valley,Caliterra,3.6,0.35195103289977114,0.035635213494992095,2017,Red
Teroldego Rotaliano Superiore Riserva 2012,Italy,Teroldego Rotaliano,Lidl,3.3,0.35195103289977114,0.11017395888244597,2012,Red
Ventoux 2018,France,Ventoux,Delas,3.7,0.35195103289977114,0.04290985767000526,2018,Red
Saint-Joseph 2016,France,Saint-Joseph,E. Guigal,3.8,0.35195103289977114,0.2187664733790195,2016,Red
Killerman's Run Shiraz 2014,Australia,Clare Valley,Kilikanoon,3.8,0.35195103289977114,0.18555614127569847,2014,Red
Le Loup dans la Bergerie 2018,France,Saint-Guilhem-le-Desert,Domaine de l'Hortus,3.7,0.35264658830075885,0.03795466526093832,2018,Red
Grande Réserve 2014,Argentina,Uco Valley,DiamAndes,4.2,0.35264658830075885,0.28255139694254083,2014,Red
Esteva Douro 2018,Portugal,Douro,Casa Ferreirinha,3.8,0.9999999999999999,0.05629942013705851,2018,Red
Hereford Malbec 2019,Argentina,Mendoza,Bodegas la Rosa,3.2,0.35334214370174655,0.02435424354243542,2019,Red
Héritage 2017,France,Bordeaux,Mouton Cadet,3.6,0.35334214370174655,0.12208750658935161,2017,Red
Sito dell'Ulmo Merlot 2012,Italy,Menfi,Planeta,3.8,0.35334214370174655,0.25461254612546125,2012,Red
Gigondas 2015,France,Gigondas,Domaine des Bosquets,4.0,0.3540376991027342,0.18766473379019505,2015,Red
Altitud Malbec 2016,Argentina,Tupungato,Andeluna,3.8,0.3540376991027342,0.10658935160780181,2016,Red
Haut-Médoc (Grand Cru Classé) 2005,France,Haut-Médoc,Château La Tour Carnet,4.1,0.3540376991027342,0.4934106483921983,2005,Red
Valpolicella Superiore 2017,Italy,Valpolicella,Allegrini,3.6,0.3540376991027342,0.09752240379546653,2017,Red
Riserva Ducale Chianti Classico 2015,Italy,Chianti Classico,Ruffino,3.9,0.9999999999999999,0.17037427517132314,2015,Red
Cabernet Sauvignon 2017,Argentina,Mendoza,Pascual Toso,3.5,0.3547332545037219,0.07232472324723246,2017,Red
Reserva Tinto 2011,Portugal,Alentejano,Cortes de Cima,4.2,0.3547332545037219,0.5150237216657881,2011,Red
Ángeles de Amaren Tempranillo - Graciano 2013,Spain,Rioja,Bodegas Amaren,4.1,0.3547332545037219,0.16605166051660517,2013,Red
Paso a Paso Tempranillo 2017,Spain,Castilla,Volver,3.6,0.3547332545037219,0.10395361096468109,2017,Red
Pessac-Léognan 2010,France,Pessac-Léognan,Château Haut-Bergey,4.1,0.3547332545037219,0.3036373220875066,2010,Red
Le Origini Amarone della Valpolicella Classico Riserva 2013,Italy,Amarone della Valpolicella Classico,Bolla,4.1,0.3554288099047096,0.4934106483921983,2013,Red
Reserva 2016,Spain,Rioja,Muga,4.1,0.3561243653056973,0.1491829204006326,2016,Red
Gran Vos Reserva Somontano 2011,Spain,Somontano,Viñas del Vero,3.9,0.3561243653056973,0.15645756457564575,2011,Red
Toscana 2013,Italy,Toscana,Masseto,4.7,0.35681992070668495,1.0,2013,Red
Cannonau di Sardegna 2018,Italy,Cannonau di Sardegna,Sella & Mosca,3.4,0.35681992070668495,0.032156035846072746,2018,Red
Nero d'Avola 2018,Italy,Terre Siciliane,Zabu,3.7,0.35681992070668495,0.018450184501845025,2018,Red
Fausto Merlot 2015,Brazil,Serra Gaúcha,Pizzato,3.5,0.35681992070668495,0.0875065893516078,2015,Red
Cinco Elementos 2018,Spain,Ribera del Duero,La Cepa Alta,3.8,0.35681992070668495,0.06852925672113863,2018,Red
Clos de Los Siete (by Michel Rolland) 2016,Argentina,Mendoza,Clos de los Siete,3.9,0.9999999999999999,0.13832366895097523,2016,Red
Haut-Médoc 2016,France,Haut-Médoc,Château Sénéjac,3.9,0.35751547610767265,0.15603584607274645,2016,Red
Malbec 2018,Argentina,Lujan de Cuyo,Sottano,3.7,0.35751547610767265,0.06905640484976278,2018,Red
Malbec 2018,Argentina,Mendoza,Tinto Negro (TintoNegro),3.5,0.35751547610767265,0.07211386399578282,2018,Red
Ventoux 2017,France,Ventoux,Martinelle,3.9,0.02017110662864301,0.09225092250922509,2017,Red
Coteaux Du Languedoc La Clape L'Hospitalitas 2017,France,La Clape,Gérard Bertrand,4.4,0.02017110662864301,0.6538745387453875,2017,Red
Vieilles Vignes Chinon 2011,France,Chinon,Domaine Gouron,3.6,0.02017110662864301,0.14285714285714285,2011,Red
Reserva 2014,Spain,Rioja,Bodegas Castillo de Sajazarra,3.7,0.02017110662864301,0.19768054823405376,2014,Red
Vitus Spätburgunder 2015,Germany,Baden,Heger,3.8,0.02017110662864301,0.1348444913020559,2015,Red
Viña Alameda 2014,Spain,La Mancha,El Vínculo,3.6,0.02017110662864301,0.09836584080126518,2014,Red
Vosne-Romanée 2016,France,Vosne-Romanée,Joseph Drouhin,4.3,0.02017110662864301,0.6647337901950449,2016,Red
Grenache - Shiraz - Mourvedre Postmaster 2016,Australia,McLaren Vale,Fox Creek,3.7,0.02017110662864301,0.15550869794412228,2016,Red
Burgum Novum Pinot Nero Riserva 2016,Italy,Südtirol - Alto Adige,Castelfeder,4.0,0.02017110662864301,0.2820242488139167,2016,Red
Selección 2016,Spain,Méntrida,Arrayán,3.7,0.02017110662864301,0.07116499736425935,2016,Red
Pauillac (Grand Cru Classé) 2017,France,Pauillac,Château Pedesclaux,3.8,0.02017110662864301,0.47042698998418564,2017,Red
SMV (Shiraz - Mourvedre - Viognier) 2014,South Africa,Cape Agulhas,Lomond,4.0,0.02017110662864301,0.10279388508170798,2014,Red
Sainte Épine Saint Joseph Rouge 2016,France,Saint-Joseph,Domaine Michelas St Jemms,3.9,0.02017110662864301,0.17659462308908802,2016,Red
Batasarro Lamezia Riserva 2013,Italy,Calabria,Statti,4.0,0.02017110662864301,0.21760674749604642,2013,Red
Reserva Varietales 2014,Spain,Uclés,Finca La Estacada,3.6,0.02017110662864301,0.1054296257248287,2014,Red
Tinto 2017,Spain,Binissalem-Mallorca,Tianna Negre,4.3,0.02017110662864301,0.35677385345282026,2017,Red
Barolo Bussia Colonnello 2015,Italy,Barolo,Aldo Conterno,4.3,0.02017110662864301,1.0,2015,Red
Goldberg 2018,Austria,Burgenland,Werner Achs,4.1,0.02017110662864301,0.07907221929362152,2018,Red
Heideboden Zweigelt 2018,Austria,Neusiedlersee,Pittnauer,3.7,0.02017110662864301,0.059567738534528215,2018,Red
La Luna 2018,France,Côte Vermeille,Bruno Duchêne,3.8,0.02017110662864301,0.18471270426989986,2018,Red
Savigny-lès-Beaune Clos Des Godeaux 2017,France,Savigny-lès-Beaune,Joseph Drouhin,3.9,0.02017110662864301,0.34528202424881393,2017,Red
Merlot 2016,Italy,Südtirol - Alto Adige,Alois Lageder,3.6,0.02017110662864301,0.09225092250922509,2016,Red
Nero d'Avola 2018,Italy,Terre Siciliane,Corte dei Mori,3.9,0.02017110662864301,0.03795466526093832,2018,Red
Les Crus Terrasses du Larzac 2017,France,Terrasses du Larzac,Calmel & Joseph,3.8,0.02017110662864301,0.09984185556141276,2017,Red
Gaudium 2015,Spain,Rioja,Marqués de Cáceres,4.5,0.02017110662864301,0.4828676858197154,2015,Red
Spätburgunder 2018,Germany,Rheinhessen,Bianka and Daniel Schmitt,3.9,0.02017110662864301,0.11333684765419083,2018,Red
Terre dei Vestini Montepulciano d'Abruzzo 2015,Italy,Montepulciano d'Abruzzo,Col del Mondo,3.8,0.02017110662864301,0.08697944122298365,2015,Red
Matura Trocken 2016,Germany,Pfalz,Studier,3.6,0.02017110662864301,0.05830258302583025,2016,Red
Cuatro Tierras 2017,Spain,Navarra,Bodegas Piedemonte,3.8,0.02017110662864301,0.0544016868740116,2017,Red
Pinotage 2016,South Africa,Stellenbosch,Neil Ellis,3.9,0.02017110662864301,0.2513442277279916,2016,Red
Lagrein Riserva Furggl 2016,Italy,Trentino-Alto Adige,Peter Zemmer,3.9,0.02017110662864301,0.1713231418028466,2016,Red
Pla de la Creu Negre 2016,Spain,Catalunya,Rosell Mir,3.4,0.02017110662864301,0.029520295202952025,2016,Red
Ardoise Pinot Noix 2011,Germany,Mosel,Pinot Noix,4.2,0.02017110662864301,0.915129151291513,2011,Red
Cremosina Barbera d'Asti Superiore 2016,Italy,Barbera d'Asti,Bersano,3.8,0.02017110662864301,0.1720611491829204,2016,Red
Saint-Émilion Grand Cru 2016,France,Saint-Émilion Grand Cru,Château Martinet,4.0,0.02017110662864301,0.15550869794412228,2016,Red
Pom N Roll Pomerol 2016,France,Pomerol,Château Gombaude-Guillot,3.7,0.02017110662864301,0.5771217712177122,2016,Red
Médoc 2016,France,Médoc,Château d'Escurac,3.7,0.02017110662864301,0.1407485503426463,2016,Red
Bordeaux Supérieur 2005,France,Bordeaux Supérieur,Château de Reignac,3.9,0.02017110662864301,0.36689509752240385,2005,Red
Zweigelt Domaene Gobelsburg 2018,Austria,Niederösterreich,Schloss Gobelsburg,3.7,0.02017110662864301,0.054190827622561936,2018,Red
Ruby Blend 2015,South Africa,Western Cape,Peter Falke,4.0,0.02017110662864301,0.15550869794412228,2015,Red
Mencía Crianza 2011,Spain,Bierzo,Armas de Guerra,3.6,0.02017110662864301,0.0716921454928835,2011,Red
La Basseta 2014,Spain,Priorat,Bodegas Mas Alta,4.2,0.02017110662864301,0.5731154454401687,2014,Red
Juegabolos 2016,Spain,Ribera del Duero,Valderiz,4.2,0.02017110662864301,0.35413811280969953,2016,Red
Merlot delle Venezie 2018,Italy,delle Venezie,Bolla,3.6,0.02017110662864301,0.029942013705851346,2018,Red
Franc de Pied Saumur-Champigny 2015,France,Saumur-Champigny,Domaine des Roches Neuves,4.0,0.02017110662864301,0.3874538745387454,2015,Red
Bernardeschi Governo 2016,Italy,Toscana,Terrescure,4.0,0.35821103150866035,0.07116499736425935,2016,Red
Naoussa Alta 2016,Greece,Naoussa,Thymiopoulos,4.1,0.35821103150866035,0.10911966262519768,2016,Red
Home Ranch Zinfandel 2012,United States,Alexander Valley,Seghesio,4.2,0.35890658690964805,0.7678439641539273,2012,Red
Ribet Red Cabernet Sauvignon - Merlot 2018,France,Pays d'Oc,Arrogant Frog,3.6,0.35890658690964805,0.028044280442804423,2018,Red
Oreno Toscana 2016,Italy,Toscana,Tenuta Sette Ponti,4.3,0.35960214231063575,0.6315234580917237,2016,Red
Shiraz - Cabernet 2018,Australia,South Eastern Australia,Rawson's Retreat,3.5,0.35960214231063575,0.04385872430152873,2018,Red
Paiara Puglia Rosso 2016,Italy,Puglia,Tormaresca,3.8,0.3602976977116234,0.03574064312071692,2016,Red
Barolo 2011,Italy,Barolo,Domenico Clerico,4.1,0.3602976977116234,0.3236689509752241,2011,Red
Vi de Vila Gratallops 2014,Spain,Priorat,Álvaro Palacios,4.2,0.3609932531126111,0.41897733263046916,2014,Red
Châteauneuf-du-Pape 2015,France,Châteauneuf-du-Pape,Château Mont-Redon,4.2,0.3609932531126111,0.34528202424881393,2015,Red
Carmenère 2017,Chile,Colchagua Valley,Primus,3.9,0.3609932531126111,0.11966262519768056,2017,Red
Saint-Julien (Grand Cru Classé) 2014,France,Saint-Julien,Château Branaire-Ducru,4.0,0.3609932531126111,0.6922509225092252,2014,Red
Coudoulet de Beaucastel Côtes-du-Rhône 2017,France,Côtes-du-Rhône,Château de Beaucastel,4.0,0.3616888085135988,0.1713231418028466,2017,Red
Villa Antinori Chianti Classico Riserva 2016,Italy,Chianti Classico,Antinori,4.1,0.3616888085135988,0.3141802846599895,2016,Red
Sassicaia 2010,Italy,Bolgheri Sassicaia,Tenuta San Guido,4.6,0.9999999999999999,1.0,2010,Red
Vendimia Seleccionada 2016,Spain,Navarra,Pago de Cirsus,3.8,0.3623843639145865,0.051027938850817085,2016,Red
Passo del Cardinale Primitivo di Manduria 2018,Italy,Primitivo di Manduria,Paololeo,4.1,0.3623843639145865,0.07749077490774908,2018,Red
Garnacha Tinta 2016,Spain,Valdejalón,Botijo Rojo,3.6,0.3623843639145865,0.07116499736425935,2016,Red
Insigne Merlot 2017,Chile,Central Valley,Carmen,3.6,0.3623843639145865,0.05629942013705851,2017,Red
Oso Castello d'Albola 2016,Italy,Toscana,Albola,3.6,0.3623843639145865,0.06062203479177649,2016,Red
Gala 4 Red Blend 2015,Argentina,Lujan de Cuyo,Luigi Bosca,4.2,0.3630799193155742,0.25397996837111225,2015,Red
Koonunga Hill Shiraz - Cabernet 2017,Australia,South Australia,Penfolds,3.7,0.9999999999999999,0.08223510806536635,2017,Red
Primitivo 2017,Italy,Puglia,A Mano,3.4,0.36447103011754955,0.04997364259356878,2017,Red
Pauillac (Premier Grand Cru Classé) 2005,France,Pauillac,Château Lafite Rothschild,4.6,0.36447103011754955,1.0,2005,Red
Margaux 2015,France,Margaux,Château Siran,4.0,0.36447103011754955,0.5375856615709015,2015,Red
Cabernet Sauvignon (Select Terroir Reserva) 2018,Chile,Maipo Valley,Santa Ema,3.5,0.36447103011754955,0.047548761201897737,2018,Red
Ca' de' Rocchi Valpolicella 2016,Italy,Valpolicella,Tinazzi,4.2,0.36447103011754955,0.12440695835529783,2016,Red
Le Sabbie dell’Etna Rosso 2017,Italy,Etna,Firriato,3.8,0.36447103011754955,0.07875593041644702,2017,Red
Barolo Tre Pais 2015,Italy,Barolo,Broccardo,4.2,0.0208666620296307,0.22509225092250923,2015,Red
Nero d'Avola 2016,Italy,Terre Siciliane,Capovero Bio,3.2,0.0208666620296307,0.04849762783342119,2016,Red
Spätburgunder 'B' 2015,Germany,Pfalz,Friedrich Becker,3.7,0.0208666620296307,0.1407485503426463,2015,Red
Mo Montepulciano d'Abruzzo Riserva 2015,Italy,Montepulciano d'Abruzzo,Cantina Tollo,3.8,0.0208666620296307,0.07116499736425935,2015,Red
Reserva 2014,Spain,Navarra,Bodegas Piedemonte,3.5,0.0208666620296307,0.07749077490774908,2014,Red
Shiraz - Cabernet Sauvignon - Cabernet Franc JSM 2016,Australia,McLaren Vale,Fox Creek,3.9,0.0208666620296307,0.15129151291512916,2016,Red
Starlette Pinotage 2017,South Africa,Franschhoek,Allée Bleue,3.4,0.0208666620296307,0.07749077490774908,2017,Red
Noras Cannonau di Sardegna 2017,Italy,Cannonau di Sardegna,Santadi,3.8,0.0208666620296307,0.10648392198207698,2017,Red
Barbera d'Alba Superiore Funtanì 2016,Italy,Barbera d'Alba,Cordero di Montezemolo,4.2,0.0208666620296307,0.43015287295730104,2016,Red
Saint-Joseph 'Les Côtes' 2015,France,Saint-Joseph,Alain Voge,3.9,0.0208666620296307,0.27253558249868215,2015,Red
Barbaresco Riserva Pajé 2014,Italy,Barbaresco,Produttori del Barbaresco,4.2,0.0208666620296307,0.4488139167105957,2014,Red
QVIS Negroamaro 2017,Italy,Salento,Tenuta Giustini,3.7,0.0208666620296307,0.046916183447548755,2017,Red
Rosso di Montalcino 2016,Italy,Rosso di Montalcino,Canalicchio - Franco Pacenti,3.6,0.0208666620296307,0.14496573537163943,2016,Red
Rosso di Montalcino 2017,Italy,Rosso di Montalcino,Altesino,3.9,0.0208666620296307,0.13494992092778071,2017,Red
Cabernet Sauvignon 2018,South Africa,Cape Town,Cape Town Wine Co,2.5,0.0208666620296307,0.04586188719030048,2018,Red
Dominio de Fontana Roble Tempranillo - Syrah 2018,Spain,Castilla,Bodegas Fontana,3.8,0.0208666620296307,0.04438587243015287,2018,Red
Sancerre Rouge 2016,France,Sancerre,Gérard Millet,3.8,0.0208666620296307,0.11418028465998947,2016,Red
Finca Dofí 1997,Spain,Priorat,Álvaro Palacios,4.3,0.0208666620296307,0.6709541381128098,1997,Red
Lutzmannsburg Alte Reben Blaufränkisch 2015,Austria,Burgenland,Moric,4.2,0.0208666620296307,0.727358987875593,2015,Red
Vieilles Vignes Blaye Côtes de Bordeaux 2014,France,Blaye - Côtes de Bordeaux,Château La Frière,3.0,0.0208666620296307,0.045756457564575644,2014,Red
Varvàra Bolgheri 2018,Italy,Bolgheri,Castello di Bolgheri,4.1,0.0208666620296307,0.20822351080653664,2018,Red
Sorì Tildìn (Barbaresco) Langhe 2016,Italy,Langhe,Gaja,4.6,0.0208666620296307,1.0,2016,Red
Rosso di Montalcino 2017,Italy,Rosso di Montalcino,Tenute Silvio Nardi,3.7,0.0208666620296307,0.13494992092778071,2017,Red
Les Antimagnes Côtes du Rhône Rouge 2017,France,Côtes-du-Rhône,Domaine des Escaravailles,3.6,0.0208666620296307,0.08803373748023194,2017,Red
Caligiano 2018,Italy,Chianti,Badia di Morrona,3.6,0.0208666620296307,0.035213494992092774,2018,Red
Tenuta Guado al Tasso Bolgheri Superiore 2017,Italy,Bolgheri Superiore,Antinori,4.7,0.0208666620296307,1.0,2017,Red
Gueule de Loup de Villeneuve 2018,France,Méditerranée,Château de Roquefort,3.6,0.0208666620296307,0.09225092250922509,2018,Red
Suculé Barbera d'Alba 2016,Italy,Barbera d'Alba,Lo Zoccolaio,4.1,0.0208666620296307,0.08908803373748023,2016,Red
Pommard 2016,France,Pommard,Bouchard Père & Fils,3.5,0.0208666620296307,0.4219293621507644,2016,Red
Les Coteaux Shiraz 2014,South Africa,Wellington,Mont du Toit,3.8,0.0208666620296307,0.08803373748023194,2014,Red
Puglia Primitivo 2017,Italy,Puglia,Lamadoro,3.4,0.0208666620296307,0.02214022140221402,2017,Red
Unico Reserva Especial Edición 2006,Spain,Ribera del Duero,Vega Sicilia,4.7,0.0208666620296307,1.0,2006,Red
Lagrein 2018,Italy,Südtirol - Alto Adige,Castel Sallegg,3.8,0.0208666620296307,0.11217712177121772,2018,Red
Currá Barbaresco 2013,Italy,Barbaresco,Sottimano,4.4,0.0208666620296307,0.7996837111228255,2013,Red
Nerosanlorè 2011,Italy,Terre Siciliane,Gulfi,4.2,0.0208666620296307,0.2730627306273063,2011,Red
Auxo Colli di Luni 2017,Italy,Colli di Luni,Lvnae,3.3,0.0208666620296307,0.0801265155508698,2017,Red
Reserva Especial 2005,Spain,Somontano,Enate,3.8,0.0208666620296307,1.0,2005,Red
Mosaico Bolgheri 2017,Italy,Bolgheri,Casa di Terra,4.1,0.0208666620296307,0.2820242488139167,2017,Red
Reserva Tempranillo 2011,Spain,Cigales,La Legua,3.6,0.0208666620296307,0.15403268318397473,2011,Red
Givry 2016,France,Givry,Louis Latour,4.0,0.0208666620296307,0.20917237743806008,2016,Red
Muschelkalk Rot 2017,Austria,Burgenland,Lichtenberger & González,3.8,0.0208666620296307,0.11228255139694257,2017,Red
Gestad 2015,Germany,Baden,Ziereisen,4.1,0.0208666620296307,0.20832894043226147,2015,Red
Crianza 2018,Spain,Rioja,Montebuena,3.5,0.0208666620296307,0.029942013705851346,2018,Red
Nero d'Avola - Cabernet Sauvignon 2017,Italy,Terre Siciliane,Itinera Prima Classe,4.0,0.0208666620296307,0.047337901950448076,2017,Red
Brunello di Montalcino 2015,Italy,Brunello di Montalcino,Poggio San Polo,4.2,0.0208666620296307,0.39841855561412753,2015,Red
Bourgogne Pinot Noir 2018,France,Bourgogne,Louis Latour,3.6,0.36516658551853726,0.09931470743278861,2018,Red
Vi de Villa Bellmunt Priorat Tinto 2015,Spain,Priorat,Mas d'en Gil,3.8,0.36516658551853726,0.1651027938850817,2015,Red
San Domino 2018,Italy,Puglia,Montedidio,3.9,0.36586214091952496,0.03816552451238798,2018,Red
Il Grigio Chianti Classico Riserva 2016,Italy,Chianti Classico,San Felice,3.9,0.36586214091952496,0.11987348444913021,2016,Red
Saint-Georges-Saint-Émilion 2014,France,Saint-Georges-Saint-Émilion,Chateau Cap St George,3.8,0.36586214091952496,0.1723774380600949,2014,Red
Côtes du Rhône Les Deux Albion 2015,France,Côtes-du-Rhône,Château de Saint Cosme,3.7,0.36586214091952496,0.11966262519768056,2015,Red
Luce Brunello di Montalcino 2012,Italy,Brunello di Montalcino,Luce della Vite,4.4,0.36586214091952496,0.9367422245651028,2012,Red
Barbazul Tinto 2017,Spain,Cádiz,Huerta de Albala,3.7,0.36586214091952496,0.05629942013705851,2017,Red
Coto de Imaz Rioja Reserva 2015,Spain,Rioja,El Coto,3.8,0.9999999999999999,0.07116499736425935,2015,Red
The Struie 2016,Australia,Barossa Valley,Torbreck,4.2,0.3665576963205126,0.6404849762783342,2016,Red
Tributo Cabernet Sauvignon 2015,Chile,Colchagua Valley,Caliterra,3.7,0.3665576963205126,0.06842382709541381,2015,Red
Moulis-en-Médoc 2016,France,Moulis-en-Médoc,Château Chasse-Spleen,3.9,0.3665576963205126,0.3342119135477069,2016,Red
21 Gables Pinotage 2015,South Africa,Western Cape,Spier,4.2,0.3672532517215003,0.23141802846599896,2015,Red
Cubardi Primitivo 2016,Italy,Salento,Schola Sarmenti,4.3,0.3672532517215003,0.12988929889298895,2016,Red
Brunello di Montalcino 2014,Italy,Brunello di Montalcino,Ciacci Piccolomini d'Aragona,4.2,0.3672532517215003,0.37680548234053773,2014,Red
Soffocone di Vincigliata Toscana 2015,Italy,Toscana,Bibi Graetz,4.0,0.367948807122488,0.30384818133895625,2015,Red
Raimonda Barbera d'Alba 2017,Italy,Barbera d'Alba,Fontanafredda,3.8,0.367948807122488,0.08803373748023194,2017,Red
The Spur Red Blend 2016,United States,Livermore Valley,Murrieta's Well,3.9,0.3686443625234757,0.2530311017395888,2016,Red
Primitivo 2018,Italy,Salento,Paololeo,3.7,0.3686443625234757,0.04586188719030048,2018,Red
Moreccio Bolgheri 2015,Italy,Bolgheri,Casa di Terra,3.8,0.3686443625234757,0.13020558777016342,2015,Red
Saint-Julien (Grand Cru Classé) 2014,France,Saint-Julien,Château Léoville Barton,4.2,0.3686443625234757,0.7787032156035847,2014,Red
Haut-Médoc (Grand Cru Classé) 2016,France,Haut-Médoc,Château La Tour Carnet,4.0,0.3693399179244634,0.5069056404849762,2016,Red
Cabernet Sauvignon 2015,South Africa,Stellenbosch,Tokara,3.8,0.3693399179244634,0.15561412756984713,2015,Red
Pessac-Léognan 2005,France,Pessac-Léognan,Château Carbonnieux,4.1,0.3693399179244634,0.46178176067474963,2005,Red
Brolio Chianti Classico Riserva 2016,Italy,Chianti Classico,Ricasoli,4.1,0.37003547332545106,0.18070637849235635,2016,Red
